// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B47783
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
52456		9.620941	-0.043402	-1.504134	-0.016579	-0.019492	-0.074815	0.005852	-0.015090	-0.009160	-0.896484	0.123047	0.443115	0.096211	-0.000438	-0.015034	0.007863	-0.759205	-0.004260	-0.650790	-177.603776	-81.201858	-1.410944
52457		9.656826	-0.035334	-1.545467	-0.050804	-0.027728	-0.033084	-0.005769	-0.005426	-0.005927	-0.894043	0.130859	0.448975	0.096569	-0.000357	-0.015452	0.007833	-0.759223	-0.004273	-0.650770	-177.627720	-81.198846	-1.388451
52458		9.693423	-0.039906	-1.514161	-0.013830	-0.022218	-0.001671	-0.007725	-0.005157	-0.003788	-0.903564	0.134277	0.443848	0.096935	-0.000401	-0.015139	0.007804	-0.759240	-0.004273	-0.650750	-177.644981	-81.195934	-1.373545
52459		9.719025	-0.103193	-1.591881	-0.087411	0.040185	0.035913	-0.022234	-0.001778	-0.004204	-0.892822	0.130859	0.458008	0.097190	-0.001036	-0.015918	0.007717	-0.759247	-0.004225	-0.650744	-177.671411	-81.194969	-1.358082
52460		9.700694	-0.099721	-1.607790	-0.105874	0.037321	0.020206	-0.022923	0.002234	-0.006833	-0.889648	0.128662	0.445801	0.097007	-0.001002	-0.016079	0.007627	-0.759241	-0.004192	-0.650752	-177.706558	-81.196272	-1.332935
52461		9.650328	-0.161037	-1.634330	-0.141170	0.099308	-0.025144	-0.012614	0.005424	-0.008254	-0.893311	0.135742	0.444824	0.096503	-0.001615	-0.016346	0.007563	-0.759223	-0.004191	-0.650773	-177.741388	-81.199519	-1.303395
52462		9.661328	-0.142652	-1.606182	-0.111823	0.082200	-0.018701	-0.001301	0.003753	-0.008581	-0.899414	0.128418	0.452637	0.096613	-0.001431	-0.016064	0.007549	-0.759211	-0.004235	-0.650787	-177.770384	-81.201776	-1.271938
52463		9.653441	-0.067774	-1.584513	-0.090934	0.008721	-0.030262	-0.005735	0.006898	-0.012208	-0.900635	0.125977	0.449463	0.096534	-0.000684	-0.015848	0.007499	-0.759189	-0.004271	-0.650813	-177.815739	-81.205948	-1.227759
52464		9.663861	-0.036333	-1.628072	-0.132769	-0.022120	-0.013502	-0.016959	0.011436	-0.013837	-0.892090	0.126465	0.448975	0.096638	-0.000371	-0.016286	0.007403	-0.759153	-0.004279	-0.650857	-177.873030	-81.212675	-1.177600
52465		9.700758	-0.039819	-1.594942	-0.095797	-0.016608	0.017911	-0.023661	0.015697	-0.013793	-0.899658	0.131348	0.446289	0.097006	-0.000407	-0.015957	0.007280	-0.759102	-0.004262	-0.650917	-177.933455	-81.221905	-1.128566
