// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4778F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
52456		9.446721	-0.066547	2.367257	-0.100167	0.020905	-0.074186	0.023306	0.014886	0.002568	-0.892822	-0.241943	-0.633057	0.094469	-0.000667	0.023665	-0.556270	-0.428003	0.440757	-0.559562	-3.988916	-75.777449	93.442609
52457		9.425575	-0.015473	2.365941	-0.149963	0.018438	-0.095869	0.022090	0.012261	-0.005560	-0.885986	-0.235840	-0.631592	0.094257	-0.000160	0.023654	-0.556267	-0.428056	0.440650	-0.559609	-3.956097	-75.772279	93.421870
52458		9.429625	-0.070817	2.386245	-0.093640	-0.000126	-0.086011	0.028537	0.004270	-0.003434	-0.898682	-0.232178	-0.634277	0.094297	-0.000713	0.023860	-0.556227	-0.428144	0.440555	-0.559657	-3.925927	-75.771731	93.407331
52459		9.428104	-0.046554	2.393216	-0.116832	-0.007189	-0.086172	0.023143	-0.001189	-0.001814	-0.887939	-0.239502	-0.619629	0.094281	-0.000469	0.023933	-0.556182	-0.428229	0.440491	-0.559687	-3.903048	-75.774097	93.397469
52460		9.466851	-0.099916	2.411898	-0.063401	-0.016712	-0.043133	0.022917	-0.003859	0.000313	-0.884033	-0.238770	-0.626953	0.094668	-0.001002	0.024121	-0.556123	-0.428317	0.440443	-0.559716	-3.886444	-75.778275	93.393767
52461		9.465436	-0.076143	2.418431	-0.086592	-0.023776	-0.043295	0.018553	-0.002159	0.002412	-0.886230	-0.232178	-0.631836	0.094654	-0.000763	0.024185	-0.556073	-0.428383	0.440403	-0.559746	-3.875866	-75.781031	93.393883
52462		9.501155	-0.083224	2.450931	-0.080043	-0.046865	-0.000586	0.008412	0.001639	0.002522	-0.894287	-0.237549	-0.627930	0.095012	-0.000832	0.024508	-0.556060	-0.428404	0.440389	-0.559755	-3.871436	-75.781729	93.392754
52463		9.467932	-0.095318	2.484950	-0.067735	-0.088099	-0.024253	-0.002664	0.002966	0.002717	-0.893555	-0.239746	-0.625244	0.094680	-0.000952	0.024848	-0.556066	-0.428395	0.440395	-0.559750	-3.872919	-75.781543	93.392770
52464		9.514890	-0.044771	2.408006	-0.118211	-0.001881	0.001570	-0.003533	-0.000513	0.001456	-0.886475	-0.239746	-0.630127	0.095149	-0.000447	0.024080	-0.556064	-0.428402	0.440410	-0.559735	-3.873181	-75.783776	93.391857
52465		9.531018	-0.011609	2.471137	-0.152498	-0.059047	0.032119	-0.008026	0.003204	0.006245	-0.893066	-0.234131	-0.631836	0.095311	-0.000112	0.024710	-0.556072	-0.428371	0.440438	-0.559729	-3.885661	-75.783317	93.400049
