// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B47793
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
23745		5.855061	-1.834100	7.699727	0.000454	0.019052	0.032672	0.000227	-0.002894	-0.007866	-0.872803	0.473877	-0.544434	0.058549	-0.018343	0.076998	0.242379	-0.330043	0.013519	-0.912218	-13.289671	-36.554629	-145.833346
23746		5.872812	-1.813691	7.722052	0.011104	-0.003981	0.056930	0.005138	-0.001545	-0.010387	-0.878662	0.472168	-0.553223	0.058727	-0.018142	0.077221	0.242378	-0.330037	0.013509	-0.912220	-13.288002	-36.554359	-145.834218
23747		5.883730	-1.815138	7.689249	-0.016876	-0.011956	0.038055	0.002788	-0.001867	-0.010054	-0.894043	0.469971	-0.561279	0.058836	-0.018155	0.076893	0.242371	-0.330035	0.013509	-0.912223	-13.287562	-36.554175	-145.835297
23748		5.860832	-1.815631	7.681772	-0.006487	-0.002141	0.018663	0.002787	-0.001867	-0.010053	-0.892334	0.468262	-0.555908	0.058607	-0.018160	0.076818	0.242361	-0.330033	0.013508	-0.912227	-13.286904	-36.554067	-145.836782
23749		5.884419	-1.813456	7.689119	-0.016810	-0.013590	0.038053	0.004116	-0.002676	-0.010712	-0.881348	0.471436	-0.558838	0.058842	-0.018139	0.076892	0.242353	-0.330032	0.013500	-0.912229	-13.285510	-36.554421	-145.838185
23750		5.879060	-1.794189	7.703964	0.004165	-0.025939	0.042911	0.005025	-0.004893	-0.007658	-0.883301	0.466064	-0.561035	0.058788	-0.017946	0.077041	0.242357	-0.330041	0.013490	-0.912225	-13.284774	-36.555707	-145.837711
23751		5.862192	-1.812975	7.681362	-0.006390	-0.004591	0.018662	0.002283	-0.004233	-0.013218	-0.886963	0.472656	-0.551270	0.058619	-0.018135	0.076815	0.242335	-0.330050	0.013484	-0.912228	-13.283545	-36.557259	-145.840599
23752		5.880176	-1.792762	7.703444	0.004232	-0.027565	0.042907	-0.002237	-0.006566	-0.004803	-0.883789	0.472900	-0.552246	0.058799	-0.017928	0.077037	0.242340	-0.330075	0.013509	-0.912217	-13.288358	-36.559101	-145.837782
23753		5.858547	-1.828032	7.698518	0.000739	0.012482	0.032682	0.002884	-0.004511	-0.009180	-0.884033	0.469238	-0.558350	0.058583	-0.018284	0.076986	0.242337	-0.330084	0.013507	-0.912214	-13.288482	-36.560276	-145.837821
23754		5.859072	-1.827373	7.698276	0.000776	0.011668	0.032683	0.000533	-0.004834	-0.008847	-0.874268	0.467773	-0.556396	0.058588	-0.018277	0.076984	0.242331	-0.330098	0.013515	-0.912211	-13.290025	-36.561659	-145.837762
23755		5.877084	-1.806984	7.720374	0.011406	-0.011351	0.056924	0.003191	-0.006450	-0.010164	-0.882324	0.476074	-0.560547	0.058767	-0.018074	0.077205	0.242324	-0.330116	0.013508	-0.912206	-13.289755	-36.564045	-145.838166
23756		5.876726	-1.846565	7.649930	-0.048164	0.014405	0.008953	0.002071	-0.004938	-0.011360	-0.877197	0.474854	-0.546875	0.058764	-0.018470	0.076501	0.242319	-0.330126	0.013503	-0.912204	-13.289394	-36.565473	-145.838666
23757		5.866689	-1.843420	7.682477	-0.020117	0.020711	0.027834	0.002882	-0.004511	-0.009178	-0.889648	0.464111	-0.550781	0.058664	-0.018438	0.076826	0.242316	-0.330136	0.013500	-0.912201	-13.289520	-36.566648	-145.838704
23758		5.889379	-1.807005	7.686839	-0.016490	-0.020975	0.038041	0.002673	-0.005216	-0.007322	-0.869873	0.474121	-0.552979	0.058891	-0.018073	0.076870	0.242314	-0.330151	0.013503	-0.912196	-13.290642	-36.568328	-145.838233
23759		5.874676	-1.819903	7.737104	0.018617	0.004020	0.070950	0.002378	-0.006878	-0.012342	-0.884033	0.475342	-0.546875	0.058743	-0.018204	0.077373	0.242296	-0.330172	0.013496	-0.912193	-13.289978	-36.571240	-145.840079
23760		5.879956	-1.802861	7.719151	0.011629	-0.015548	0.056918	0.005341	-0.000841	-0.012236	-0.888428	0.467529	-0.548340	0.058798	-0.018034	0.077191	0.242288	-0.330163	0.013483	-0.912199	-13.287473	-36.570798	-145.842079
23761		5.857223	-1.803265	7.711588	0.022017	-0.005739	0.037536	0.002981	-0.007155	-0.008305	-0.876953	0.475586	-0.561035	0.058569	-0.018036	0.077118	0.242290	-0.330184	0.013478	-0.912191	-13.288162	-36.573333	-145.841076
23762		5.859084	-1.836941	7.713975	0.008157	0.023679	0.046724	0.001147	-0.008714	-0.010810	-0.878418	0.472168	-0.556396	0.058586	-0.018373	0.077142	0.242277	-0.330215	0.013476	-0.912183	-13.288973	-36.577103	-145.841547
23763		5.887942	-1.818887	7.703072	-0.009216	-0.006489	0.052068	0.003079	-0.009799	-0.007432	-0.884033	0.472900	-0.555908	0.058875	-0.018192	0.077033	0.242283	-0.330249	0.013469	-0.912170	-13.290225	-36.580997	-145.839505
23764		5.893613	-1.802195	7.684723	-0.016249	-0.026016	0.038029	0.000126	-0.009846	-0.011133	-0.882568	0.470215	-0.559570	0.058931	-0.018025	0.076850	0.242271	-0.330285	0.013469	-0.912159	-13.291622	-36.585314	-145.839561
23765		5.894582	-1.801555	7.684130	-0.016213	-0.026850	0.038027	0.002058	-0.010931	-0.007756	-0.884766	0.476074	-0.553467	0.058941	-0.018019	0.076844	0.242274	-0.330325	0.013465	-0.912144	-13.293437	-36.589881	-145.837558
23766		5.873421	-1.836675	7.678947	-0.019738	0.013206	0.027847	0.002057	-0.010931	-0.007755	-0.890869	0.469727	-0.553955	0.058729	-0.018370	0.076792	0.242279	-0.330364	0.013460	-0.912129	-13.295223	-36.594412	-145.835289
23767		5.897519	-1.834608	7.685846	-0.030052	0.001717	0.047224	0.000232	-0.006500	-0.013858	-0.886719	0.471680	-0.549316	0.058971	-0.018350	0.076860	0.242251	-0.330386	0.013460	-0.912128	-13.295124	-36.597313	-145.838250
23768		5.892416	-1.815461	7.700458	-0.009015	-0.010625	0.052065	0.002978	-0.007156	-0.008301	-0.886963	0.477051	-0.557373	0.058921	-0.018158	0.077006	0.242244	-0.330410	0.013458	-0.912122	-13.295745	-36.600196	-145.838310
23769		5.893231	-1.814965	7.699952	-0.008979	-0.011459	0.052064	-0.001622	-0.010449	-0.006761	-0.890137	0.474365	-0.557373	0.058928	-0.018151	0.077003	0.242245	-0.330451	0.013473	-0.912106	-13.300034	-36.604363	-145.835693
23770		5.876598	-1.834197	7.677109	-0.019547	0.009916	0.027852	0.001856	-0.005645	-0.009497	-0.883789	0.471924	-0.553711	0.058763	-0.018345	0.076773	0.242240	-0.330468	0.013473	-0.912102	-13.300762	-36.606248	-145.835670
23771		5.877262	-1.833588	7.676746	-0.019512	0.009083	0.027852	0.000627	-0.007481	-0.007965	-0.887451	0.471191	-0.558105	0.058769	-0.018338	0.076770	0.242240	-0.330493	0.013480	-0.912092	-13.302973	-36.608919	-145.834377
23772		5.901157	-1.831626	7.683765	-0.029828	-0.002396	0.047224	0.001855	-0.005645	-0.009496	-0.886475	0.465820	-0.552490	0.059009	-0.018320	0.076839	0.242233	-0.330509	0.013480	-0.912088	-13.303529	-36.610807	-145.834601
23773		5.890249	-1.794336	7.713288	0.012129	-0.026325	0.056895	-0.001415	-0.009746	-0.008613	-0.887451	0.475586	-0.552490	0.058898	-0.017945	0.077136	0.242226	-0.330547	0.013492	-0.912076	-13.306864	-36.614826	-145.833386
23774		5.885252	-1.850125	7.660545	-0.040348	0.018183	0.023020	0.002269	-0.004237	-0.013204	-0.878174	0.472656	-0.544678	0.058850	-0.018506	0.076606	0.242198	-0.330558	0.013487	-0.912080	-13.305556	-36.616603	-145.836948
23775		5.899971	-1.726374	7.674131	0.012047	-0.095538	0.019557	0.004098	-0.008667	-0.007101	-0.887695	0.472900	-0.546875	0.058996	-0.017267	0.076744	0.242207	-0.330585	0.013478	-0.912068	-13.306253	-36.619822	-145.834860
23776		6.204939	-1.734184	7.444849	-0.333013	-0.256614	0.023861	0.002378	-0.010484	-0.018328	-0.895752	0.460205	-0.543945	0.062044	-0.017348	0.074452	0.242158	-0.330626	0.013458	-0.912066	-13.303757	-36.625878	-145.840731
23777		7.328391	-1.120149	6.217507	-1.562240	-1.470088	-0.377875	0.004535	0.013099	-0.031202	-0.893311	0.468994	-0.536377	0.073286	-0.011214	0.062170	0.242056	-0.330554	0.013434	-0.912120	-13.292083	-36.620137	-145.858962
23778		7.756171	-1.038101	6.800459	-1.453263	-1.653034	0.318334	0.006293	-0.079808	-0.028346	-0.889404	0.467041	-0.542969	0.077533	-0.010394	0.068035	0.241950	-0.330912	0.013299	-0.912020	-13.289548	-36.666831	-145.863136
23779		6.968930	-1.398867	6.932122	-1.001967	-0.960090	0.018459	-0.005914	-0.021679	-0.002586	-0.897461	0.458984	-0.541992	0.069682	-0.013988	0.069329	0.241964	-0.331009	0.013327	-0.911981	-13.299135	-36.676711	-145.855771
23780		6.585680	-1.664876	7.225322	-0.680976	-0.512501	0.067691	-0.005090	-0.034450	-0.008792	-0.900146	0.469238	-0.535400	0.065844	-0.016650	0.072265	0.241931	-0.331170	0.013328	-0.911931	-13.306647	-36.695326	-145.853145
23781		6.090890	-1.999997	7.560812	-0.290529	0.052377	0.095777	-0.001925	-0.015722	-0.017752	-0.894775	0.474121	-0.542725	0.060901	-0.020005	0.075613	0.241882	-0.331237	0.013321	-0.911920	-13.307066	-36.703884	-145.857301
23782		5.823143	-1.950821	7.834109	0.076010	0.167417	0.139908	0.003178	-0.004066	-0.019740	-0.896973	0.469482	-0.541504	0.058228	-0.019515	0.078342	0.241817	-0.331250	0.013304	-0.911932	-13.302754	-36.706893	-145.866362
23783		5.452343	-2.010258	7.883426	0.325965	0.393583	-0.032277	0.001228	0.010214	-0.014727	-0.890137	0.472412	-0.533936	0.054526	-0.020107	0.078831	0.241786	-0.331195	0.013318	-0.911961	-13.300074	-36.700591	-145.872681
23784		5.927748	-1.746974	7.708684	0.016600	-0.076076	0.066982	0.008690	0.003007	-0.021833	-0.900635	0.468018	-0.534912	0.059277	-0.017480	0.077085	0.241729	-0.331167	0.013279	-0.911987	-13.290943	-36.699604	-145.883372
23785		5.996584	-1.628243	7.631605	-0.025332	-0.221844	0.026100	0.002763	-0.001870	-0.010035	-0.904053	0.469482	-0.542725	0.059964	-0.016286	0.076316	0.241722	-0.331164	0.013279	-0.911989	-13.290521	-36.699421	-145.884441
23786		6.269583	-1.628882	7.500334	-0.286356	-0.361624	0.086967	0.000320	-0.015140	-0.009362	-0.902832	0.475098	-0.538818	0.062689	-0.016292	0.075008	0.241711	-0.331227	0.013276	-0.911969	-13.293007	-36.706807	-145.883313
