// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4778E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
47777		5.512797	2.304829	7.705761	-0.002129	-0.024518	-0.061722	0.000038	0.010870	0.000810	-0.551025	-0.094482	-0.440186	0.055132	0.023049	0.077055	0.006058	-0.297927	-0.125533	-0.946279	16.478322	-34.427704	175.596304
47778		5.516374	2.293462	7.674040	-0.024052	-0.020810	-0.087450	0.000038	0.010870	0.000810	-0.551025	-0.091064	-0.451172	0.055168	0.022935	0.076737	0.006057	-0.297919	-0.125539	-0.946281	16.479112	-34.426680	175.596053
47779		5.515460	2.293328	7.674737	-0.023216	-0.020565	-0.087448	-0.001922	0.013608	0.001435	-0.548584	-0.100342	-0.442139	0.055160	0.022934	0.076743	0.006056	-0.297898	-0.125535	-0.946288	16.478157	-34.424240	175.596684
47780		5.510077	2.304423	7.707828	0.000391	-0.023762	-0.061720	-0.003327	0.012239	-0.000426	-0.548340	-0.098145	-0.446533	0.055106	0.023045	0.077075	0.006047	-0.297883	-0.125527	-0.946294	16.477310	-34.422261	175.596101
47781		5.509070	2.304173	7.708622	0.001229	-0.023516	-0.061720	-0.003534	0.013715	-0.000099	-0.547363	-0.096680	-0.445557	0.055096	0.023043	0.077082	0.006037	-0.297861	-0.125518	-0.946302	16.475997	-34.419512	175.595731
47782		5.514480	2.282663	7.699280	-0.010711	-0.004686	-0.071086	-0.001717	0.012131	0.001108	-0.546631	-0.099609	-0.451904	0.055149	0.022828	0.076989	0.006036	-0.297847	-0.125516	-0.946307	16.475524	-34.417834	175.596013
47783		5.505099	2.313615	7.687998	-0.007088	-0.038138	-0.078072	-0.003677	0.014869	0.001733	-0.543945	-0.104248	-0.445313	0.055057	0.023138	0.076875	0.006035	-0.297820	-0.125502	-0.946317	16.473311	-34.414749	175.597090
47784		5.512458	2.281917	7.700948	-0.009039	-0.004179	-0.071084	-0.004954	0.012857	0.002884	-0.548584	-0.094238	-0.443359	0.055129	0.022822	0.077005	0.006036	-0.297804	-0.125482	-0.946325	16.470269	-34.412930	175.598455
47785		5.528599	2.309408	7.712752	-0.013661	-0.027233	-0.046194	-0.001860	0.013286	0.002941	-0.547363	-0.099365	-0.444580	0.055291	0.023096	0.077124	0.006042	-0.297786	-0.125475	-0.946331	16.468819	-34.410911	175.600025
47786		5.493435	2.253200	7.691568	-0.001900	0.019620	-0.095972	-0.003614	0.014548	0.003239	-0.546631	-0.094482	-0.448730	0.054940	0.022534	0.076911	0.006050	-0.297762	-0.125461	-0.946341	16.466188	-34.408266	175.602172
