// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B4778E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
40054		4.935063	0.649091	8.276529	-0.018438	0.155212	-0.155945	0.011813	-0.029796	-0.013141	-0.535156	-0.008057	-0.459473	0.049339	0.006483	0.082773	0.111013	-0.259307	-0.073627	-0.956564	5.565623	-30.826149	-168.295912
40055		4.981538	0.657501	8.306625	-0.037908	0.148276	-0.105750	0.023309	-0.033370	-0.025493	-0.535400	-0.010498	-0.449219	0.049802	0.006559	0.083075	0.110901	-0.259484	-0.073793	-0.956516	5.589055	-30.848437	-168.316224
40056		5.030436	0.586392	8.311147	-0.091660	0.213712	-0.082825	0.029154	-0.034705	-0.028204	-0.535645	-0.010010	-0.464844	0.050291	0.005845	0.083121	0.110782	-0.259662	-0.073992	-0.956466	5.616979	-30.871212	-168.338492
40057		5.115803	0.691375	8.325434	-0.127665	0.105575	-0.018054	0.038428	-0.027887	-0.028684	-0.531250	-0.010986	-0.457520	0.051147	0.006890	0.083263	0.110676	-0.259803	-0.074232	-0.956422	5.650004	-30.890178	-168.360600
40058		5.125911	0.889030	8.369356	-0.063897	-0.072638	0.041353	0.042352	-0.017618	-0.025727	-0.526855	-0.016357	-0.454346	0.051253	0.008866	0.083700	0.110592	-0.259893	-0.074482	-0.956388	5.684098	-30.903330	-168.380134
40059		4.993632	1.025652	8.264866	0.032421	-0.197349	-0.104117	0.036308	-0.015933	-0.026745	-0.539063	-0.008545	-0.454590	0.049931	0.010235	0.082655	0.110497	-0.259979	-0.074702	-0.956358	5.714865	-30.915570	-168.400196
40060		4.988898	1.048446	8.249526	0.036223	-0.217243	-0.117611	0.024125	-0.022101	-0.024901	-0.534912	-0.015137	-0.456055	0.049881	0.010468	0.082502	0.110392	-0.260100	-0.074866	-0.956324	5.738406	-30.931307	-168.419501
40061		5.026807	0.937029	8.332707	0.018628	-0.096360	-0.036636	0.012902	-0.022737	-0.018405	-0.535400	-0.016602	-0.462646	0.050259	0.009360	0.083333	0.110303	-0.260235	-0.074968	-0.956290	5.753169	-30.947892	-168.434492
40062		5.039878	0.827604	8.261811	-0.051624	-0.005285	-0.099802	0.003149	-0.017002	-0.009731	-0.537109	-0.011719	-0.451172	0.050392	0.008272	0.082623	0.110246	-0.260349	-0.075009	-0.956262	5.759346	-30.961586	-168.443387
40063		5.002077	0.843390	8.255952	-0.016571	-0.014018	-0.122881	0.001899	-0.017030	-0.005321	-0.532959	-0.014404	-0.465820	0.050014	0.008432	0.082564	0.110208	-0.260467	-0.075037	-0.956232	5.763147	-30.975666	-168.449310
40064		4.942857	0.926744	8.266649	0.061299	-0.081466	-0.137060	-0.006353	-0.014198	-0.003720	-0.539307	-0.010254	-0.454346	0.049423	0.009269	0.082670	0.110167	-0.260576	-0.075024	-0.956209	5.761731	-30.988106	-168.454025
40065		4.933217	0.923508	8.225186	0.051034	-0.085320	-0.177684	-0.014216	-0.017504	0.005687	-0.534668	-0.007568	-0.451660	0.049325	0.009242	0.082256	0.110161	-0.260709	-0.074961	-0.956178	5.752548	-31.003088	-168.452655
40066		4.929910	0.900258	8.197743	0.037687	-0.069042	-0.204812	-0.023957	-0.019758	0.008311	-0.533203	-0.010742	-0.454590	0.049291	0.009014	0.081981	0.110153	-0.260859	-0.074851	-0.956147	5.737114	-31.019390	-168.449736
40067		4.936758	0.808814	8.244573	0.034812	0.025238	-0.169198	-0.030555	-0.016338	0.016165	-0.539307	-0.014648	-0.452637	0.049360	0.008105	0.082449	0.110175	-0.260999	-0.074696	-0.956118	5.714933	-31.034306	-168.441308
40068		5.016410	0.774760	8.253981	-0.033000	0.043339	-0.123010	-0.036622	-0.013366	0.018350	-0.538818	-0.010010	-0.452148	0.050158	0.007767	0.082542	0.110202	-0.261129	-0.074509	-0.956094	5.688571	-31.047533	-168.431270
40069		4.980373	0.815258	8.202707	-0.014520	-0.003191	-0.181854	-0.037587	-0.010916	0.019756	-0.538086	-0.009033	-0.450195	0.049798	0.008173	0.082028	0.110234	-0.261249	-0.074312	-0.956073	5.660932	-31.059556	-168.420085
40070		4.973559	0.800439	8.234400	0.005829	0.014701	-0.159601	-0.045651	-0.013874	0.025433	-0.540771	-0.013672	-0.459961	0.049729	0.008030	0.082346	0.110282	-0.261388	-0.074073	-0.956048	5.626967	-31.073463	-168.405346
40071		4.954600	0.822823	8.238120	0.032296	-0.007658	-0.164339	-0.054121	-0.009405	0.026510	-0.535645	-0.009766	-0.453369	0.049541	0.008257	0.082381	0.110326	-0.261512	-0.073788	-0.956031	5.587468	-31.084988	-168.389541
40072		4.941697	0.825785	8.255937	0.055695	-0.009883	-0.155587	-0.055097	-0.013661	0.025055	-0.536133	-0.007813	-0.449219	0.049410	0.008287	0.082560	0.110360	-0.261656	-0.073503	-0.956010	5.548195	-31.098736	-168.375015
40073		4.987486	0.825638	8.287162	0.036289	-0.016793	-0.105363	-0.058826	-0.021762	0.032226	-0.536133	-0.010254	-0.458496	0.049865	0.008289	0.082875	0.110420	-0.261844	-0.073195	-0.955975	5.504425	-31.117604	-168.356171
40074		5.077951	0.831108	8.349684	-0.003297	-0.030793	-0.004905	-0.059063	-0.026826	0.028829	-0.531982	-0.013672	-0.454590	0.050767	0.008343	0.083501	0.110462	-0.262054	-0.072894	-0.955935	5.461992	-31.139048	-168.339943
40075		5.183782	0.787832	8.381231	-0.082646	-0.006184	0.073184	-0.052499	-0.027688	0.027365	-0.533447	-0.010742	-0.448975	0.051825	0.007907	0.083817	0.110505	-0.262265	-0.072626	-0.955893	5.423688	-31.161005	-168.324684
40076		5.222174	0.775274	8.312416	-0.146834	-0.018744	0.033454	-0.045182	-0.022654	0.026831	-0.536133	-0.010498	-0.450684	0.052211	0.007779	0.083128	0.110557	-0.262446	-0.072392	-0.955855	5.389730	-31.179942	-168.309484
40077		5.158612	0.722884	8.317351	-0.100754	0.039976	0.000590	-0.034641	-0.010360	0.021604	-0.537598	-0.014404	-0.448486	0.051581	0.007249	0.083175	0.110602	-0.262562	-0.072207	-0.955832	5.363057	-31.191697	-168.296943
40078		5.121543	0.694106	8.299407	-0.082886	0.067424	-0.036148	-0.031001	-0.010552	0.021500	-0.537354	-0.010986	-0.458496	0.051210	0.006959	0.082996	0.110652	-0.262676	-0.072040	-0.955807	5.338655	-31.203434	-168.284516
40079		5.045290	0.681647	8.276624	-0.030745	0.085898	-0.096012	-0.018557	-0.009852	0.010576	-0.537109	-0.015381	-0.455078	0.050448	0.006827	0.082768	0.110666	-0.262777	-0.071946	-0.955785	5.324981	-31.214303	-168.279290
40080		5.047451	0.639380	8.263221	-0.047140	0.122295	-0.109635	-0.018579	-0.016550	0.007701	-0.535645	-0.004639	-0.455322	0.050467	0.006403	0.082636	0.110663	-0.262908	-0.071861	-0.955756	5.312650	-31.228723	-168.276431
40081		5.125822	0.647338	8.285056	-0.097726	0.104234	-0.049756	-0.012221	-0.010327	0.005378	-0.531006	-0.009766	-0.453125	0.051254	0.006480	0.082853	0.110661	-0.263005	-0.071804	-0.955734	5.304409	-31.239584	-168.274680
40082		5.107283	0.633763	8.276002	-0.088423	0.118067	-0.068127	-0.008284	-0.001321	0.005150	-0.541504	-0.007080	-0.441406	0.051072	0.006342	0.082760	0.110665	-0.263057	-0.071763	-0.955722	5.298367	-31.245180	-168.272574
40083		5.120981	0.624526	8.258246	-0.110314	0.120717	-0.076858	-0.001156	0.009524	0.000559	-0.535645	-0.008057	-0.450684	0.051214	0.006246	0.082580	0.110661	-0.263052	-0.071755	-0.955724	5.297490	-31.244468	-168.272809
40084		5.046782	0.786328	8.255999	-0.009286	-0.023182	-0.104484	0.000554	0.014239	0.003282	-0.542725	-0.004639	-0.446289	0.050474	0.007864	0.082556	0.110674	-0.263023	-0.071749	-0.955731	5.296659	-31.241087	-168.270986
40085		5.980606	0.901519	7.967566	-0.902214	-0.353174	0.143405	-0.006345	-0.007498	-0.000880	-0.538818	-0.016846	-0.443848	0.059803	0.009017	0.079678	0.110650	-0.263102	-0.071727	-0.955714	5.293851	-31.250011	-168.273227
40086		5.308881	0.799171	6.794184	-0.933276	-0.367454	-1.211652	-0.026847	-0.052059	0.015329	-0.544922	-0.019287	-0.443115	0.053071	0.008005	0.067955	0.110661	-0.263409	-0.071612	-0.955637	5.275271	-31.285090	-168.267457
40087		7.538899	0.895237	7.246705	-2.545743	-0.761570	0.340656	-0.068133	-0.103070	0.017948	-0.541748	-0.012451	-0.444336	0.075351	0.008984	0.072503	0.110611	-0.263986	-0.071323	-0.955505	5.233592	-31.349556	-168.263046
40088		6.385083	0.499151	7.123574	-1.729254	-0.206104	-0.392977	-0.056836	-0.073106	0.029352	-0.540283	-0.003174	-0.447266	0.063824	0.005021	0.071258	0.110641	-0.264416	-0.071057	-0.955402	5.193580	-31.397369	-168.249131
40089		6.752300	0.405558	7.742444	-1.750226	-0.063812	0.318261	-0.053306	-0.014482	0.028177	-0.548584	-0.001221	-0.441162	0.067517	0.004086	0.077428	0.110691	-0.264565	-0.070777	-0.955376	5.153964	-31.411854	-168.232362
40090		5.445223	0.541217	8.548317	-0.229587	0.184402	0.332774	-0.018442	0.052380	0.022877	-0.541016	-0.001953	-0.448730	0.054474	0.005426	0.085468	0.110786	-0.264371	-0.070634	-0.955429	5.134227	-31.387711	-168.215151
40091		4.578987	0.552396	8.772095	0.600431	0.364541	0.073085	-0.001327	0.103463	0.013420	-0.543213	-0.010010	-0.449219	0.045835	0.005528	0.087697	0.110876	-0.263923	-0.070555	-0.955549	5.125840	-31.334147	-168.201151
40092		4.286200	0.696441	8.583443	0.782264	0.238353	-0.228153	0.004745	0.054514	-0.002040	-0.547852	-0.009033	-0.446777	0.042885	0.006962	0.085823	0.110884	-0.263698	-0.070555	-0.955610	5.128007	-31.307506	-168.200479
40093		4.220087	0.671625	8.149853	0.617968	0.189099	-0.633217	-0.015775	0.000697	0.004834	-0.544189	-0.000732	-0.444824	0.042201	0.006724	0.081498	0.110877	-0.263745	-0.070476	-0.955603	5.117546	-31.312127	-168.198425
40094		5.062292	0.800672	8.309064	0.026602	-0.053160	-0.050265	-0.021919	-0.040105	0.013321	-0.543701	-0.005371	-0.446777	0.050606	0.008019	0.083100	0.110889	-0.263992	-0.070380	-0.955541	5.102043	-31.340267	-168.193153
40095		5.359130	0.878266	8.033349	-0.331736	-0.234645	-0.124487	-0.023656	-0.041018	0.020205	-0.546631	-0.002441	-0.447510	0.053574	0.008798	0.080343	0.110931	-0.264249	-0.070266	-0.955473	5.083003	-31.369468	-168.183267
40096		5.395109	0.652784	7.666960	-0.591280	-0.095400	-0.434154	-0.031464	-0.057427	0.010709	-0.547607	-0.013672	-0.447510	0.053929	0.006543	0.076684	0.110912	-0.264583	-0.070138	-0.955393	5.063459	-31.407359	-168.180746
40097		5.318412	0.298615	8.199934	-0.347874	0.363076	-0.047404	-0.001304	-0.058144	-0.011430	-0.550293	-0.008301	-0.444580	0.053160	0.002984	0.082015	0.110827	-0.264898	-0.070182	-0.955312	5.068776	-31.444740	-168.193051
40098		5.552558	0.080725	8.480976	-0.454964	0.590125	0.297166	0.027478	-0.037179	-0.021029	-0.549316	-0.003906	-0.446045	0.055510	0.000790	0.084820	0.110741	-0.265091	-0.070366	-0.955255	5.093455	-31.469465	-168.210563
40099		5.248701	0.145910	8.179948	-0.329826	0.528071	-0.112478	0.061245	-0.034280	-0.033679	-0.551514	-0.003906	-0.451904	0.052473	0.001425	0.081809	0.110640	-0.265250	-0.070725	-0.955196	5.141653	-31.492092	-168.236353
40100		5.308042	0.716049	8.413487	-0.120571	0.021288	0.160266	0.083073	-0.036696	-0.037541	-0.544922	-0.005615	-0.442871	0.053066	0.007116	0.084148	0.110550	-0.265404	-0.071197	-0.955129	5.203986	-31.515664	-168.264942
40101		5.615327	1.295815	8.636063	-0.121558	-0.539347	0.554904	0.066654	-0.024363	-0.031383	-0.554443	-0.005615	-0.441650	0.056145	0.012921	0.086372	0.110471	-0.265513	-0.071573	-0.955079	5.254199	-31.532707	-168.288623
40102		5.293182	1.377479	8.280240	-0.004709	-0.625624	0.091159	0.029195	-0.037935	-0.017955	-0.555176	-0.009521	-0.444580	0.052917	0.013758	0.082814	0.110402	-0.265710	-0.071761	-0.955018	5.278890	-31.557977	-168.304234
40103		5.886455	1.208354	8.255336	-0.550367	-0.566316	0.367559	0.014360	-0.034594	-0.001700	-0.555176	-0.012939	-0.447021	0.058850	0.012077	0.082564	0.110391	-0.265907	-0.071854	-0.954958	5.289120	-31.582421	-168.308744
40104		5.945621	0.860845	7.875478	-0.873035	-0.312012	0.049111	0.055047	0.033854	-0.016563	-0.547363	-0.006836	-0.449951	0.059470	0.008582	0.078747	0.110389	-0.265748	-0.072125	-0.954982	5.325817	-31.566799	-168.318983
40105		5.309311	0.692389	7.870829	-0.392484	-0.035005	-0.301491	0.082322	0.080080	-0.037300	-0.558350	0.004150	-0.445068	0.053126	0.006882	0.078690	0.110340	-0.265347	-0.072527	-0.955069	5.383717	-31.523920	-168.340174
