// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B4778F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
07077		9.771985	0.202425	-0.502584	-0.105412	-0.001628	-0.026261	-0.009561	0.015079	0.003630	-1.012451	-0.254639	-0.330566	0.097719	0.002026	-0.005033	0.510352	0.492110	-0.532962	0.461867	169.220603	-86.939943	-84.342727
07078		9.732867	0.222309	-0.564007	-0.119824	0.064914	-0.061910	-0.004178	0.024172	0.003606	-1.021729	-0.254639	-0.332275	0.097328	0.002225	-0.005652	0.510410	0.492056	-0.532914	0.461915	169.184039	-86.951773	-84.307090
07079		9.646761	0.226789	-0.591985	-0.121980	0.099196	-0.146398	-0.002251	0.013659	0.000146	-1.015137	-0.255127	-0.337158	0.096467	0.002268	-0.005926	0.510438	0.492047	-0.532873	0.461940	169.131638	-86.957284	-84.253091
07080		9.655172	0.211035	-0.658337	-0.099954	0.163326	-0.134690	-0.009624	-0.006975	-0.001102	-1.008301	-0.253418	-0.338867	0.096552	0.002110	-0.006580	0.510438	0.492063	-0.532906	0.461885	169.105065	-86.951076	-84.230584
07081		9.712800	0.156599	-0.675328	-0.043600	0.170521	-0.076770	-0.009167	-0.023664	-0.001239	-1.011475	-0.255859	-0.335693	0.097129	0.001565	-0.006742	0.510394	0.492119	-0.532979	0.461790	169.108835	-86.935576	-84.238373
07082		9.766178	0.110110	-0.659879	0.001846	0.145456	-0.024703	-0.013929	-0.025022	-0.001467	-1.010254	-0.248047	-0.331543	0.097663	0.001100	-0.006587	0.510357	0.492167	-0.533067	0.461678	169.112564	-86.919175	-84.248682
07083		9.836820	0.083374	-0.610793	0.024850	0.088167	0.043005	-0.004631	-0.014901	-0.003683	-1.015137	-0.247559	-0.336182	0.098369	0.000832	-0.006101	0.510333	0.492218	-0.533104	0.461607	169.076832	-86.908277	-84.214823
07084		9.842722	0.072890	-0.590389	0.033849	0.065519	0.047719	0.003866	-0.000156	0.000233	-1.022217	-0.256592	-0.331299	0.098427	0.000729	-0.005904	0.510315	0.492249	-0.533092	0.461609	169.058617	-86.906049	-84.192944
07085		9.801062	0.098069	-0.566045	0.006397	0.045295	0.005090	0.010652	-0.003166	0.003129	-1.013672	-0.254639	-0.333008	0.098011	0.000983	-0.005659	0.510269	0.492293	-0.533082	0.461624	169.079904	-86.902458	-84.207628
07086		9.823612	0.158292	-0.542191	-0.055765	0.025076	0.026959	0.008059	-0.003457	0.003782	-1.011230	-0.255127	-0.329346	0.098236	0.001585	-0.005420	0.510223	0.492333	-0.533077	0.461638	169.107604	-86.898758	-84.229326
