// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4778E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
20893		4.263808	1.530482	8.628154	-0.012899	0.019208	-0.067589	0.000455	0.012477	-0.005539	-0.512939	-0.092285	-0.491211	0.042644	0.015303	0.086279	-0.015956	-0.225948	-0.078189	-0.970865	10.179637	-25.863880	175.773570
20894		4.245841	1.566660	8.614242	-0.003312	-0.019432	-0.081996	-0.001388	0.015919	-0.002763	-0.511475	-0.094971	-0.486572	0.042465	0.015667	0.086139	-0.015978	-0.225914	-0.078191	-0.970873	10.180203	-25.859658	175.771320
20895		4.284990	1.524831	8.629196	-0.032581	0.026611	-0.058329	-0.003949	0.013122	-0.001084	-0.508057	-0.085938	-0.489746	0.042856	0.015250	0.086289	-0.016002	-0.225895	-0.078177	-0.970878	10.178953	-25.857301	175.769000
20896		4.243152	1.566225	8.615645	-0.001557	-0.019141	-0.081995	-0.003231	0.019359	0.000013	-0.509521	-0.091797	-0.486328	0.042440	0.015664	0.086152	-0.016011	-0.225845	-0.078168	-0.970890	10.177535	-25.851420	175.768877
20897		4.263611	1.552129	8.639265	-0.010489	-0.000734	-0.054395	-0.006745	0.017421	-0.001482	-0.512451	-0.089844	-0.495605	0.042644	0.015524	0.086388	-0.016030	-0.225805	-0.078142	-0.970901	10.174495	-25.846577	175.767815
20898		4.233232	1.534729	8.631989	0.012927	0.012815	-0.076849	-0.008595	0.011685	0.003003	-0.505127	-0.090088	-0.493652	0.042337	0.015352	0.086317	-0.016033	-0.225793	-0.078103	-0.970907	10.169564	-25.845327	175.768702
20899		4.225203	1.503477	8.647347	0.026531	0.044623	-0.071707	-0.007539	0.011434	0.004079	-0.509033	-0.088135	-0.492676	0.042257	0.015039	0.086470	-0.016029	-0.225783	-0.078066	-0.970912	10.164841	-25.844337	175.770354
20900		4.216426	1.577192	8.595680	0.011737	-0.036862	-0.109595	-0.006483	0.011182	0.005154	-0.512451	-0.090332	-0.500244	0.042169	0.015776	0.085954	-0.016020	-0.225774	-0.078035	-0.970917	10.160557	-25.843588	175.772532
20901		4.276378	1.512952	8.656273	-0.015703	0.038615	-0.039982	-0.006723	0.009102	0.004788	-0.504883	-0.086182	-0.484375	0.042767	0.015133	0.086560	-0.016010	-0.225776	-0.078002	-0.970920	10.156205	-25.843989	175.774639
20902		4.277366	1.520421	8.633756	-0.026464	0.027601	-0.058313	-0.002288	0.009317	0.004897	-0.506104	-0.097412	-0.493164	0.042777	0.015206	0.086335	-0.015998	-0.225776	-0.077991	-0.970920	10.154486	-25.844265	175.776447
20903		4.254502	1.533515	8.611504	-0.015789	0.009461	-0.085914	-0.007540	0.011430	0.004078	-0.514893	-0.089600	-0.485352	0.042550	0.015339	0.086112	-0.016000	-0.225767	-0.077953	-0.970926	10.149823	-25.843309	175.777329
20904		4.273998	1.511026	8.657785	-0.013076	0.039054	-0.039980	-0.004506	0.009208	0.004842	-0.511719	-0.084717	-0.485840	0.042744	0.015113	0.086576	-0.015991	-0.225768	-0.077932	-0.970927	10.146853	-25.843641	175.779091
20905		4.280183	1.540820	8.643615	-0.024914	0.007505	-0.045114	-0.005084	0.013614	0.004499	-0.516113	-0.093018	-0.484863	0.042807	0.015411	0.086433	-0.015977	-0.225749	-0.077908	-0.970934	10.143300	-25.841647	175.781783
20906		4.273719	1.517873	8.636010	-0.022940	0.028166	-0.058306	-0.006273	0.012396	0.000959	-0.506836	-0.087891	-0.492432	0.042742	0.015182	0.086357	-0.015987	-0.225733	-0.077882	-0.970939	10.140223	-25.839789	175.781468
20907		4.256105	1.553249	8.622084	-0.013364	-0.010493	-0.072715	-0.006485	0.011176	0.005154	-0.514404	-0.091064	-0.495117	0.042565	0.015536	0.086218	-0.015979	-0.225726	-0.077849	-0.970944	10.135861	-25.839166	175.783497
