// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B47796
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
43758		5.037390	-1.499709	8.123719	-0.000000	0.000000	-0.136984	0.004355	0.008894	0.000551	-0.689941	0.185303	-0.546875	0.050378	-0.014999	0.081235	0.084245	-0.277494	0.056660	-0.955348	-10.460972	-31.376558	-166.975430
43759		5.042910	-1.509159	8.091700	0.000000	0.000000	-0.159495	0.004815	0.007262	-0.004440	-0.702637	0.170166	-0.557861	0.050432	-0.015095	0.080915	0.054567	-0.276670	0.065912	-0.957148	-10.567066	-31.495763	-170.486612
43760		5.036428	-1.498542	8.124530	0.013465	-0.006434	-0.136996	0.005391	0.003033	-0.006742	-0.695801	0.178467	-0.548828	0.050365	-0.014989	0.081244	0.069331	-0.277125	0.061274	-0.956368	-10.509754	-31.437629	-168.741716
43761		5.036152	-1.497828	8.124833	0.013465	-0.006434	-0.136996	0.005437	0.005781	-0.004145	-0.695801	0.177490	-0.537109	0.050364	-0.014982	0.081246	0.069317	-0.277096	0.061244	-0.956380	-10.504843	-31.434806	-168.745161
43762		5.052539	-1.513025	8.133224	0.002305	0.005584	-0.119046	0.003356	0.006994	-0.003788	-0.703857	0.184082	-0.547119	0.050528	-0.015133	0.081330	0.069302	-0.277072	0.061227	-0.956389	-10.501630	-31.432283	-168.748229
43763		5.050462	-1.489510	8.107888	-0.007869	-0.014735	-0.145041	0.003644	0.004879	-0.004939	-0.697998	0.181641	-0.552734	0.050506	-0.014898	0.081077	0.069282	-0.277049	0.061205	-0.956398	-10.497531	-31.430050	-168.752088
43764		5.051757	-1.511921	8.133914	0.002305	0.005586	-0.119046	0.005437	0.005780	-0.004145	-0.693604	0.180664	-0.547852	0.050520	-0.015122	0.081337	0.069268	-0.277021	0.061175	-0.956410	-10.492604	-31.427232	-168.755540
43765		5.034420	-1.495711	8.126296	0.013648	-0.006463	-0.136996	0.002229	0.007359	-0.001691	-0.696533	0.180908	-0.541260	0.050347	-0.014958	0.081261	0.069261	-0.276985	0.061164	-0.956421	-10.490276	-31.423262	-168.757556
43766		5.074993	-1.486561	8.131819	-0.017107	-0.022238	-0.112630	0.005437	0.005780	-0.004145	-0.696289	0.183105	-0.543213	0.050752	-0.014869	0.081316	0.069246	-0.276957	0.061135	-0.956432	-10.485339	-31.420407	-168.761013
43767		5.033637	-1.494609	8.126984	0.013642	-0.006460	-0.136996	0.002979	0.003611	-0.007832	-0.690674	0.172363	-0.547363	0.050337	-0.014949	0.081269	0.069212	-0.276941	0.061111	-0.956441	-10.480707	-31.419188	-168.766624
43768		5.065381	-1.502637	8.117583	-0.019221	-0.002661	-0.127091	0.003804	0.005031	0.000346	-0.698730	0.175293	-0.548828	0.050656	-0.015028	0.081174	0.069217	-0.276915	0.061094	-0.956449	-10.478190	-31.416317	-168.767082
43769		5.048065	-1.486436	8.109945	-0.007878	-0.014710	-0.145041	0.004816	0.007260	-0.004441	-0.697021	0.174316	-0.544678	0.050483	-0.014867	0.081097	0.069200	-0.276880	0.061067	-0.956462	-10.473440	-31.412689	-168.770900
43770		5.064354	-1.501590	8.118418	-0.019204	-0.002630	-0.127091	0.005149	0.007894	-0.002995	-0.699219	0.177002	-0.545898	0.050647	-0.015019	0.081182	0.069190	-0.276842	0.061040	-0.956475	-10.468764	-31.408684	-168.773941
43771		5.031679	-1.492554	8.128574	0.013654	-0.006409	-0.136996	0.005482	0.008527	-0.001550	-0.693604	0.184082	-0.541016	0.050320	-0.014928	0.081283	0.069188	-0.276800	0.061014	-0.956489	-10.464548	-31.404041	-168.776004
43772		5.054041	-1.517787	8.104604	-0.021293	0.016966	-0.141552	0.004022	0.008260	-0.000898	-0.696777	0.177979	-0.552002	0.050544	-0.015180	0.081044	0.069186	-0.276761	0.060995	-0.956502	-10.461174	-31.399645	-168.777726
43773		5.055118	-1.540221	8.130767	-0.011120	0.037285	-0.115556	0.007231	0.006680	-0.003352	-0.695801	0.172363	-0.545654	0.050554	-0.015406	0.081305	0.069178	-0.276727	0.060958	-0.956515	-10.455454	-31.396229	-168.780753
43774		5.045098	-1.483701	8.112291	-0.007788	-0.014657	-0.145041	0.003690	0.007626	-0.002344	-0.699707	0.180420	-0.539551	0.050454	-0.014839	0.081121	0.069170	-0.276693	0.060941	-0.956527	-10.452238	-31.392464	-168.783131
43775		5.046321	-1.506296	8.138332	0.002385	0.005661	-0.119046	0.003139	0.003763	-0.002547	-0.688721	0.172363	-0.548340	0.050465	-0.015065	0.081382	0.069161	-0.276674	0.060923	-0.956534	-10.449325	-31.390608	-168.785271
43776		5.061313	-1.498461	8.120891	-0.019073	-0.002614	-0.127091	0.005396	0.003030	-0.006742	-0.693359	0.180908	-0.548096	0.050614	-0.014989	0.081208	0.069135	-0.276663	0.060890	-0.956541	-10.443844	-31.389927	-168.790027
43777		5.054854	-1.487878	8.153657	0.004552	-0.013902	-0.104585	0.003979	0.005511	-0.003495	-0.702881	0.178711	-0.557861	0.050551	-0.014881	0.081535	0.069122	-0.276636	0.060868	-0.956551	-10.440014	-31.387185	-168.793004
43778		5.045384	-1.504516	8.139242	0.002516	0.005669	-0.119046	0.004818	0.007259	-0.004443	-0.687988	0.184082	-0.552490	0.050456	-0.015048	0.081390	0.069105	-0.276605	0.060841	-0.956563	-10.435268	-31.383998	-168.796818
43779		5.051081	-1.513926	8.107170	-0.021110	0.016957	-0.141551	0.004311	0.006145	-0.002049	-0.687012	0.179932	-0.548340	0.050513	-0.015142	0.081070	0.069099	-0.276575	0.060819	-0.956573	-10.431705	-31.380749	-168.798917
43780		5.059687	-1.496152	8.122330	-0.018905	-0.002617	-0.127090	0.005108	0.005144	-0.005593	-0.691650	0.187012	-0.549561	0.050599	-0.014965	0.081222	0.069078	-0.276555	0.060790	-0.956583	-10.426771	-31.378964	-168.803108
43781		5.076006	-1.511196	8.130823	-0.030247	0.009432	-0.109140	0.005990	0.009640	-0.003945	-0.688965	0.184814	-0.552734	0.050764	-0.015115	0.081305	0.069064	-0.276508	0.060759	-0.956599	-10.421374	-31.373941	-168.806883
