// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B4778F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
43758		9.523869	0.046018	2.252753	0.000000	0.000000	-0.025906	0.005331	0.003621	0.006278	-0.873779	-0.248047	-0.615234	0.095239	0.000463	0.022526	0.760308	0.155114	-0.600713	0.192390	1.176414	-76.690310	27.469784
43759		9.536835	0.045634	2.273877	0.000000	-0.000000	-0.008412	-0.001986	0.007155	0.003864	-0.885986	-0.261719	-0.626221	0.095369	0.000458	0.022735	0.759105	0.160223	-0.598651	0.199262	1.155085	-76.588722	28.504134
43760		9.528035	-0.005461	2.222430	0.059314	-0.025839	-0.029105	-0.004004	0.008958	0.004428	-0.880615	-0.258301	-0.619629	0.095281	-0.000052	0.022220	0.759741	0.157634	-0.599668	0.195816	1.158418	-76.635392	27.990346
43761		9.564506	0.040936	2.228723	0.039269	0.016518	0.008048	-0.002720	0.007220	0.005200	-0.877930	-0.256348	-0.606445	0.095646	0.000412	0.022284	0.759759	0.157601	-0.599647	0.195833	1.143973	-76.631316	28.003592
43762		9.543788	0.042199	2.242455	0.023005	0.009552	-0.008930	-0.002720	0.007220	0.005200	-0.888184	-0.252197	-0.613525	0.095439	0.000425	0.022421	0.759773	0.157575	-0.599631	0.195850	1.131400	-76.628149	28.015411
43763		9.526065	0.092177	2.254221	-0.014493	0.046562	-0.023226	-0.004004	0.008959	0.004428	-0.882324	-0.253662	-0.622803	0.095262	0.000924	0.022538	0.759799	0.157537	-0.599605	0.195862	1.118013	-76.623067	28.026814
43764		9.537855	0.039237	2.189649	0.068897	0.032982	-0.026935	-0.005450	0.005477	0.003765	-0.879395	-0.256592	-0.615479	0.095379	0.000395	0.021894	0.759816	0.157501	-0.599593	0.195864	1.105797	-76.620031	28.036174
43765		9.511258	0.066793	2.235595	0.011039	0.032938	-0.042059	-0.005611	0.000256	0.003875	-0.879883	-0.250977	-0.609619	0.095113	0.000670	0.022356	0.759817	0.157467	-0.599600	0.195862	1.093238	-76.619927	28.045778
43766		9.518740	0.064590	2.201963	0.042030	0.048034	-0.042572	-0.005482	0.000125	0.000466	-0.879883	-0.255127	-0.609619	0.095187	0.000647	0.022020	0.759820	0.157446	-0.599607	0.195846	1.089408	-76.620164	28.046510
43767		9.524329	0.066110	2.256259	-0.003866	0.024591	-0.024567	-0.006345	0.000321	0.005211	-0.876709	-0.260010	-0.614258	0.095243	0.000664	0.022562	0.759821	0.157406	-0.599616	0.195847	1.073208	-76.620036	28.059426
43768		9.515388	0.043079	2.290712	-0.024285	-0.012544	-0.025396	-0.007111	-0.004966	0.003248	-0.881348	-0.262207	-0.621582	0.095153	0.000433	0.022909	0.759806	0.157377	-0.599648	0.195832	1.062643	-76.623443	28.066158
43769		9.522907	0.040933	2.256913	0.006744	0.002591	-0.025909	-0.008104	0.001862	-0.001042	-0.878906	-0.256592	-0.610107	0.095229	0.000410	0.022568	0.759819	0.157347	-0.599648	0.195806	1.060426	-76.622365	28.063664
43770		9.568066	0.014648	2.286307	0.003792	-0.029188	0.024712	-0.010909	0.001990	0.000896	-0.884766	-0.255371	-0.616211	0.095681	0.000148	0.022862	0.759830	0.157304	-0.599654	0.195776	1.053005	-76.621663	28.064926
43771		9.548913	0.040537	2.298773	-0.023038	-0.014097	0.009074	-0.008675	0.007148	0.000187	-0.874756	-0.249268	-0.611816	0.095490	0.000406	0.022984	0.759858	0.157263	-0.599636	0.195756	1.047269	-76.617571	28.065713
43772		9.535615	0.040378	2.279087	-0.008196	-0.005820	-0.008417	-0.009118	0.012303	-0.001994	-0.877930	-0.257813	-0.617920	0.095358	0.000404	0.022785	0.759903	0.157223	-0.599598	0.195730	1.046698	-76.610727	28.060951
43773		9.509210	0.040241	2.238941	0.021541	0.010796	-0.043400	-0.006496	0.010566	-0.000486	-0.879639	-0.260986	-0.615479	0.095093	0.000403	0.022384	0.759941	0.157190	-0.599563	0.195717	1.043681	-76.604669	28.060226
43774		9.467842	0.043751	2.266010	-0.010818	-0.002894	-0.077359	-0.005158	0.010568	0.000250	-0.881104	-0.256836	-0.607422	0.094680	0.000438	0.022655	0.759975	0.157160	-0.599530	0.195710	1.039999	-76.598921	28.060993
43775		9.486694	0.017210	2.254830	0.016011	-0.017986	-0.061721	-0.006130	0.007283	0.005067	-0.873291	-0.264404	-0.618164	0.094868	0.000175	0.022545	0.759996	0.157114	-0.599513	0.195717	1.023989	-76.594801	28.073840
43776		9.508691	0.039114	2.241163	0.021458	0.010749	-0.043400	-0.006346	0.000321	0.005210	-0.879639	-0.253418	-0.616455	0.095087	0.000394	0.022411	0.759996	0.157074	-0.599524	0.195718	1.007541	-76.594929	28.086996
43777		9.508667	0.038510	2.241275	0.021458	0.010749	-0.043400	-0.002882	0.002000	0.005310	-0.886963	-0.255127	-0.627930	0.095087	0.000388	0.022412	0.759999	0.157046	-0.599523	0.195731	0.993042	-76.593836	28.100203
43778		9.510161	0.062253	2.240390	0.010692	0.032629	-0.042058	-0.006346	0.000322	0.005210	-0.873535	-0.254150	-0.620605	0.095102	0.000626	0.022404	0.759996	0.157006	-0.599536	0.195732	0.976562	-76.594305	28.113389
43779		9.489628	0.063447	2.253288	-0.005467	0.025803	-0.059038	-0.007792	-0.003160	0.004545	-0.872803	-0.250488	-0.621338	0.094896	0.000638	0.022534	0.759989	0.156966	-0.599559	0.195723	0.961300	-76.596159	28.124488
