// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B47787
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
16352		4.632486	-1.807523	8.639400	-0.025935	-0.024325	0.155514	0.004174	0.010354	-0.012691	-0.676758	0.343750	-0.512695	0.046328	-0.018080	0.086391	0.596877	-0.245424	-0.074588	-0.760225	-11.682908	-27.528784	-100.855547
16353		4.592777	-1.791091	8.644187	-0.002510	0.007620	0.138369	-0.001542	0.010922	-0.015299	-0.672852	0.346680	-0.515625	0.045931	-0.017914	0.086440	0.596870	-0.245426	-0.074579	-0.760230	-11.683657	-27.528452	-100.856464
16354		4.612164	-1.765956	8.600207	0.005266	-0.034202	0.104622	0.005254	0.012729	-0.015031	-0.674072	0.340820	-0.506348	0.046126	-0.017665	0.085999	0.596874	-0.245401	-0.074591	-0.760235	-11.680443	-27.527016	-100.857376
16355		4.609176	-1.779117	8.632234	0.002111	-0.015037	0.133418	0.000524	0.011143	-0.015985	-0.673096	0.335693	-0.506104	0.046095	-0.017795	0.086320	0.596859	-0.245397	-0.074588	-0.760248	-11.679727	-27.526661	-100.859972
16356		4.608499	-1.778335	8.632757	0.002993	-0.014505	0.133418	0.000524	0.011144	-0.015985	-0.681885	0.348389	-0.505127	0.046088	-0.017787	0.086325	0.596852	-0.245391	-0.074587	-0.760255	-11.679040	-27.526224	-100.861280
16357		4.609989	-1.763457	8.601886	0.007915	-0.032546	0.104626	0.001118	0.012291	-0.013659	-0.675049	0.349121	-0.518066	0.046104	-0.017638	0.086016	0.596834	-0.245384	-0.074577	-0.760272	-11.678611	-27.525161	-100.864476
16358		4.594588	-1.808739	8.637582	-0.022326	0.007772	0.136637	0.003381	0.010864	-0.014681	-0.677734	0.345215	-0.509766	0.045949	-0.018092	0.086373	0.596836	-0.245372	-0.074587	-0.760274	-11.676686	-27.524731	-100.864923
16359		4.601649	-1.815583	8.597273	-0.041626	-0.012888	0.106119	0.000523	0.011147	-0.015986	-0.674805	0.353516	-0.511475	0.046020	-0.018160	0.085970	0.596828	-0.245367	-0.074586	-0.760282	-11.676019	-27.524348	-100.866477
16360		4.605650	-1.775090	8.634945	0.006531	-0.012318	0.133419	0.001313	0.010644	-0.013995	-0.680664	0.344238	-0.507324	0.046060	-0.017755	0.086347	0.596830	-0.245362	-0.074587	-0.760282	-11.675493	-27.523961	-100.866461
16361		4.604971	-1.774309	8.635468	0.007437	-0.011759	0.133419	-0.000269	0.011652	-0.017976	-0.678955	0.345215	-0.516113	0.046053	-0.017747	0.086352	0.596814	-0.245358	-0.074584	-0.760296	-11.674776	-27.523645	-100.869144
