// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B47796
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
19226		5.795584	0.146909	7.776948	-0.002140	0.044366	-0.112722	0.005064	0.011089	0.004286	-0.850098	0.069580	-0.552734	0.057960	0.001468	0.077766	-0.014322	-0.314702	-0.005635	-0.949066	1.408099	-36.668459	177.804199
19227		5.809359	0.175889	7.789435	-0.006790	0.015814	-0.093912	0.002084	0.011976	0.003736	-0.844482	0.071289	-0.554443	0.058098	0.001759	0.077891	-0.014313	-0.314681	-0.005631	-0.949073	1.407027	-36.665948	177.805681
19228		5.793927	0.146987	7.778181	-0.001259	0.044492	-0.112723	0.004040	0.007854	0.003363	-0.853027	0.071289	-0.548340	0.057942	0.001469	0.077780	-0.014236	-0.314651	-0.005676	-0.949084	1.409556	-36.662393	177.814258
19229		5.792702	0.159392	7.799778	0.012236	0.032158	-0.095890	0.003091	0.009285	0.001211	-0.849121	0.073242	-0.548828	0.057931	0.001593	0.077995	-0.014237	-0.314643	-0.005680	-0.949086	1.410167	-36.661385	177.813892
19230		5.788175	0.189112	7.782970	0.005137	0.002157	-0.111485	0.002551	0.008298	0.003088	-0.856689	0.068604	-0.551025	0.057885	0.001891	0.077827	-0.014257	-0.314646	-0.005663	-0.949085	1.408698	-36.661762	177.811961
19231		5.807189	0.163969	7.770361	-0.017096	0.027833	-0.110740	0.004040	0.007854	0.003364	-0.849854	0.074707	-0.544189	0.058075	0.001639	0.077701	-0.014247	-0.314645	-0.005668	-0.949086	1.408949	-36.661605	177.813106
19232		5.806019	0.176350	7.791914	-0.003221	0.015274	-0.093910	0.004041	0.007854	0.003364	-0.846680	0.068359	-0.545654	0.058063	0.001763	0.077917	-0.014320	-0.314662	-0.005634	-0.949079	1.407666	-36.663708	177.804648
19233		5.775098	0.142993	7.810811	0.033798	0.047593	-0.097876	0.002456	0.004052	0.005877	-0.856201	0.068604	-0.539795	0.057753	0.001431	0.078107	-0.014301	-0.314679	-0.005627	-0.949074	1.405977	-36.665766	177.807516
19234		5.790139	0.159669	7.801674	0.017167	0.031011	-0.095894	0.002012	0.000964	-0.000042	-0.850586	0.074707	-0.548096	0.057902	0.001596	0.078016	-0.014511	-0.314749	-0.005547	-0.949048	1.404889	-36.674144	177.782354
19235		5.786145	0.189393	7.784472	0.009907	0.001156	-0.111489	0.003965	0.003188	0.004593	-0.839355	0.073975	-0.547607	0.057863	0.001894	0.077844	-0.014496	-0.314770	-0.005550	-0.949041	1.404619	-36.676683	177.784279
19236		5.771093	0.160461	7.772934	0.015748	0.029422	-0.130299	0.002029	0.006890	0.003407	-0.851807	0.073242	-0.541992	0.057714	0.001605	0.077727	-0.014398	-0.314760	-0.005571	-0.949046	1.403020	-36.675549	177.796666
19237		5.785779	0.177220	7.764062	-0.001680	0.013114	-0.128311	0.005531	0.007410	0.003640	-0.848389	0.073242	-0.554199	0.057861	0.001771	0.077639	-0.014384	-0.314761	-0.005583	-0.949046	1.404009	-36.675654	177.797989
19238		5.804259	0.164435	7.772540	-0.011058	0.026394	-0.110727	0.004041	0.007854	0.003364	-0.852539	0.071045	-0.546875	0.058046	0.001644	0.077723	-0.014371	-0.314763	-0.005580	-0.949045	1.403066	-36.675924	177.799795
19239		5.818876	0.181170	7.763727	-0.028485	0.010088	-0.108736	0.002552	0.008298	0.003089	-0.856934	0.076172	-0.554443	0.058192	0.001812	0.077635	-0.014365	-0.314759	-0.005578	-0.949046	1.402573	-36.675513	177.800741
19240		5.783345	0.189699	7.786545	0.013445	0.000211	-0.111493	0.002532	0.008718	0.004648	-0.850586	0.069580	-0.550293	0.057837	0.001897	0.077863	-0.014363	-0.314760	-0.005561	-0.949046	1.400070	-36.675595	177.801827
19241		5.821200	0.151706	7.782171	-0.018927	0.039450	-0.093137	0.004680	0.013087	-0.001301	-0.848877	0.072266	-0.547363	0.058217	0.001515	0.077818	-0.014374	-0.314734	-0.005577	-0.949055	1.402618	-36.672380	177.799722
19242		5.782160	0.177782	7.766745	0.002139	0.012252	-0.128310	0.003035	0.010546	0.005890	-0.845215	0.067383	-0.554199	0.057826	0.001778	0.077664	-0.014383	-0.314721	-0.005563	-0.949059	1.401189	-36.670851	177.799064
19243		5.819012	0.164195	7.804470	-0.004671	0.026996	-0.076319	0.004062	0.007434	0.001806	-0.850830	0.067871	-0.550049	0.058193	0.001641	0.078043	-0.014381	-0.314721	-0.005571	-0.949059	1.402116	-36.670918	177.799077
19244		5.780210	0.190201	7.788860	0.016037	0.000174	-0.111497	0.001585	0.010150	0.002496	-0.848633	0.071045	-0.542969	0.057806	0.001902	0.077886	-0.014403	-0.314693	-0.005578	-0.949068	1.403993	-36.667414	177.795821
19245		5.818085	0.152077	7.784493	-0.016322	0.039421	-0.093132	0.003597	0.011113	0.002455	-0.849365	0.070313	-0.548828	0.058185	0.001520	0.077842	-0.014398	-0.314676	-0.005583	-0.949074	1.404342	-36.665381	177.796358
19246		5.797711	0.177433	7.798073	0.007611	0.013386	-0.093909	0.004042	0.007855	0.003366	-0.854248	0.078125	-0.547363	0.057980	0.001774	0.077978	-0.014462	-0.314689	-0.005557	-0.949069	1.403709	-36.666871	177.788810
19247		5.816783	0.152245	7.785463	-0.014588	0.039088	-0.093128	0.002030	0.006891	0.003408	-0.849121	0.073242	-0.545410	0.058170	0.001523	0.077853	-0.014455	-0.314692	-0.005552	-0.949068	1.402797	-36.667271	177.789949
19248		5.812450	0.181824	7.768524	-0.021576	0.008811	-0.108717	0.003500	0.006868	0.005244	-0.845215	0.071289	-0.553467	0.058127	0.001818	0.077683	-0.014436	-0.314710	-0.005529	-0.949062	1.398862	-36.669587	177.793543
19249		5.792361	0.206864	7.781893	0.002073	-0.017099	-0.109502	-0.000524	0.004941	0.005326	-0.854736	0.074219	-0.542236	0.057925	0.002070	0.077817	-0.014424	-0.314723	-0.005509	-0.949058	1.395686	-36.671132	177.796020
19250		5.796295	0.164780	7.778474	-0.001859	0.024648	-0.110717	0.002030	0.006891	0.003408	-0.846436	0.078125	-0.546143	0.057966	0.001648	0.077783	-0.014430	-0.314731	-0.005492	-0.949055	1.393697	-36.672182	177.795866
19251		5.795874	0.164681	7.778790	-0.001133	0.024545	-0.110716	0.000985	0.004077	0.004043	-0.849121	0.065186	-0.541992	0.057960	0.001648	0.077787	-0.014422	-0.314747	-0.005481	-0.949050	1.391941	-36.674205	177.797412
19252		5.795494	0.164507	7.779077	-0.000066	0.024223	-0.110715	0.001488	0.005905	0.005285	-0.845947	0.075439	-0.552490	0.057957	0.001646	0.077789	-0.014474	-0.314772	-0.005437	-0.949041	1.388405	-36.677240	177.792257
19253		5.776527	0.165031	7.750289	-0.001992	0.022828	-0.145116	0.002011	0.007312	0.004968	-0.853760	0.067871	-0.541016	0.057768	0.001651	0.077501	-0.014460	-0.314774	-0.005430	-0.949041	1.386807	-36.677425	177.794516
19254		5.794458	0.164306	7.779853	0.001597	0.023881	-0.110715	0.002051	0.006471	0.001849	-0.853516	0.066406	-0.541992	0.057947	0.001643	0.077797	-0.014512	-0.314789	-0.005404	-0.949035	1.385641	-36.679310	177.788523
19255		5.808039	0.205569	7.813148	0.009723	-0.016935	-0.075107	0.003520	0.006447	0.003685	-0.857178	0.071289	-0.531006	0.058083	0.002055	0.078130	-0.014502	-0.314795	-0.005406	-0.949034	1.385464	-36.679974	177.789847
