// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B47793
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
34423		5.644700	-1.423806	7.948502	-0.031398	-0.004038	0.039599	0.008301	-0.000998	-0.008896	-0.969482	0.499268	-0.666992	0.056446	-0.014244	0.079485	0.336751	-0.307288	-0.036033	-0.889311	-10.020657	-34.807286	-135.371968
34424		5.627951	-1.400866	7.927984	-0.018305	-0.017526	0.010171	0.003722	-0.000524	-0.008603	-0.970947	0.500732	-0.666260	0.056279	-0.014013	0.079280	0.336750	-0.307282	-0.036032	-0.889314	-10.020422	-34.806571	-135.372294
34425		5.632713	-1.429170	7.980052	-0.011663	0.015618	0.059031	0.005028	0.000358	-0.009120	-0.975830	0.503662	-0.665527	0.056327	-0.014296	0.079800	0.336743	-0.307270	-0.036033	-0.889321	-10.019156	-34.805426	-135.373924
34426		5.610013	-1.426771	7.971557	-0.001578	0.024524	0.038863	0.005735	-0.000189	-0.006858	-0.969971	0.500000	-0.665771	0.056100	-0.014272	0.079715	0.336753	-0.307260	-0.036037	-0.889320	-10.018429	-34.804348	-135.373092
34427		5.632859	-1.427243	7.980293	-0.011063	0.014116	0.059034	0.006935	0.002668	-0.012418	-0.964355	0.504883	-0.659912	0.056329	-0.014279	0.079802	0.336733	-0.307235	-0.036048	-0.889336	-10.014698	-34.802309	-135.377377
34428		5.609902	-1.424799	7.971988	-0.000981	0.023026	0.038867	0.004518	0.004074	-0.004331	-0.967285	0.511719	-0.669922	0.056100	-0.014251	0.079718	0.336753	-0.307208	-0.036036	-0.889338	-10.015363	-34.798575	-135.375326
34429		5.603387	-1.410649	7.991661	0.021498	0.020997	0.049037	0.006613	0.000667	-0.011532	-0.971436	0.502441	-0.664307	0.056033	-0.014112	0.079916	0.336766	-0.307191	-0.036054	-0.889338	-10.012623	-34.797407	-135.374874
34430		5.603487	-1.409736	7.991752	0.021788	0.020246	0.049038	0.003446	0.000047	-0.006713	-0.961182	0.496582	-0.663330	0.056034	-0.014101	0.079917	0.336773	-0.307183	-0.036048	-0.889338	-10.013248	-34.796181	-135.373970
34431		5.638761	-1.403283	7.968902	-0.006854	-0.011333	0.049769	0.004002	-0.001097	-0.010498	-0.969238	0.498779	-0.664795	0.056386	-0.014037	0.079689	0.336761	-0.307179	-0.036050	-0.889344	-10.012199	-34.795997	-135.375919
34432		5.620866	-1.430063	8.012306	0.009576	0.031452	0.078479	0.002696	-0.001979	-0.009981	-0.973145	0.501709	-0.662598	0.056207	-0.014305	0.080123	0.336753	-0.307181	-0.036049	-0.889347	-10.012112	-34.796240	-135.377015
